Game Number,Deal Number,Player Number,Team Number,Play Style,Tricks Won,Games Won,Trump in Hand,Bowers in Hand,Suits in Hand,Aces in Hand,Trick 1 Play 1s,Average Rank,Craig Score,Ryan Score,Probability Score,Average Rank Pred,Ryan Pred,Probability Pred,Gradient Pred,Regression Pred,Card 1 Rank,Card 2 Rank,Card 3 Rank,Card 4 Rank,Card 5 Rank
6,5,3,1,STANDARD,3,0,3,2,3,0,0,10.4,2.25,0.593,0.483,1.442,2.965,2.415,2.849,3.0,1,2,6,19,24
6,5,4,2,STANDARD,0,1,2,0,3,1,0,12.4,0.75,0.341,0.249,1.21,1.705,1.245,1.315,1.0,5,7,10,19,21
6,6,1,1,STANDARD,0,0,0,0,3,0,0,18.8,0,0.067,0.033,0.798,0.335,0.165,0.098,0.0,11,16,21,22,24
6,6,2,2,STANDARD,2,1,2,0,4,1,0,11.6,0.75,0.338,0.284,1.293,1.69,1.42,1.315,1.0,3,6,10,17,22
6,6,3,1,STANDARD,2,0,2,1,3,0,1,11.4,1,0.403,0.297,1.316,2.015,1.485,1.736,1.0,1,7,13,17,19
6,6,4,2,STANDARD,1,1,1,0,3,2,0,10.8,0.75,0.388,0.304,1.389,1.94,1.52,1.153,1.0,5,8,8,14,19
6,7,1,1,STANDARD,0,0,0,0,3,1,0,16.6,0.75,0.116,0.1,0.904,0.58,0.5,0.591,0.0,10,14,14,21,24
6,7,2,2,STANDARD,0,1,1,0,4,0,0,13.4,0,0.22,0.142,1.119,1.1,0.71,0.098,0.0,4,11,13,17,22
6,7,3,1,STANDARD,0,0,1,0,3,0,0,14.4,0,0.258,0.148,1.042,1.29,0.74,0.098,0.0,3,11,17,19,22
6,7,4,2,STANDARD,5,1,4,1,2,1,1,5.4,4.0,0.859,0.584,2.778,4.295,2.92,3.343,4.0,1,5,6,7,8
7,1,1,1,STANDARD,1,1,1,0,4,1,0,11.6,0.75,0.26,0.208,1.293,1.3,1.04,0.591,0.0,7,8,13,14,16
7,1,2,2,STANDARD,2,0,2,1,3,0,1,13.6,1,0.425,0.322,1.103,2.125,1.61,1.736,2.0,1,3,19,21,24
7,1,3,1,STANDARD,2,1,2,1,3,1,0,9.6,1.75,0.461,0.343,1.562,2.305,1.715,2.23,2.0,2,6,10,11,19
7,1,4,2,STANDARD,0,0,1,0,3,1,0,12.6,0.75,0.323,0.22,1.19,1.615,1.1,0.591,1.0,5,8,11,17,22
7,2,1,1,STANDARD,0,1,0,0,3,0,0,18.6,0,0.045,0.016,0.806,0.225,0.08,0.098,0.0,14,16,17,22,24
7,2,2,2,STANDARD,1,0,1,0,4,1,0,11.2,0.75,0.3,0.235,1.339,1.5,1.175,0.591,1.0,5,8,11,13,19
7,2,3,1,STANDARD,2,1,1,1,3,1,1,11.8,1.75,0.386,0.316,1.271,1.93,1.58,1.506,1.0,1,8,14,17,19
7,2,4,2,STANDARD,2,0,3,0,3,0,0,9.2,1.25,0.537,0.34,1.63,2.685,1.7,2.427,2.0,3,4,6,11,22
7,3,1,1,STANDARD,5,1,3,2,2,1,0,5.6,4.0,0.864,0.711,2.679,4.32,3.555,3.343,5.0,1,2,3,8,14
7,3,2,2,STANDARD,0,0,1,0,3,1,0,14.8,0.75,0.262,0.187,1.014,1.31,0.935,0.591,0.0,7,10,11,22,24
7,3,3,1,STANDARD,0,1,0,0,3,1,0,14.2,0.75,0.168,0.132,1.056,0.84,0.66,0.591,0.0,8,13,14,17,19
7,3,4,2,STANDARD,0,0,2,0,3,0,1,13.0,0,0.303,0.182,1.154,1.515,0.91,1.315,1.0,5,6,16,17,21
7,4,1,1,STANDARD,1,1,1,0,3,0,1,13.6,0,0.262,0.133,1.103,1.31,0.665,0.098,0.0,4,11,14,17,22
7,4,2,2,STANDARD,1,0,2,1,4,0,0,9.4,1,0.386,0.278,1.596,1.93,1.39,1.736,1.0,2,7,11,13,14
7,4,3,1,STANDARD,1,1,1,0,4,3,0,10.0,0.75,0.381,0.38,1.5,1.905,1.9,1.153,2.0,5,8,8,10,19
7,4,4,2,STANDARD,2,0,2,1,3,0,0,14.0,1,0.379,0.285,1.071,1.895,1.425,1.736,1.0,1,6,17,22,24
7,5,1,1,STANDARD,3,1,2,1,3,0,0,9.6,1,0.442,0.282,1.562,2.21,1.41,1.736,1.0,2,7,11,11,17
7,5,2,2,STANDARD,0,0,1,0,3,0,1,16.0,0,0.212,0.11,0.938,1.06,0.55,0.098,0.0,4,14,16,22,24
7,5,3,1,STANDARD,1,1,2,0,3,2,0,9.0,0.75,0.496,0.393,1.667,2.48,1.965,1.877,2.0,3,5,8,10,19
7,5,4,2,STANDARD,1,0,1,1,3,0,0,15.2,1,0.286,0.221,0.987,1.43,1.105,0.519,1.0,1,13,19,21,22
7,6,1,1,STANDARD,0,1,1,0,4,0,0,12.4,0,0.251,0.155,1.21,1.255,0.775,0.098,0.0,5,11,11,13,22
7,6,2,2,STANDARD,1,0,2,1,3,0,0,12.4,1,0.398,0.29,1.21,1.99,1.45,1.736,1.0,1,6,14,19,22
7,6,3,1,STANDARD,2,1,2,0,3,1,1,11.0,0.75,0.395,0.281,1.364,1.975,1.405,1.315,1.0,4,7,8,17,19
7,6,4,2,STANDARD,2,0,2,1,3,0,0,13.4,1,0.397,0.31,1.119,1.985,1.55,1.736,2.0,2,3,17,21,24
7,7,1,1,STANDARD,0,1,0,0,3,0,0,19.0,0,0.058,0.03,0.789,0.29,0.15,0.098,0.0,11,19,21,22,22
7,7,2,2,STANDARD,0,0,1,0,4,0,0,13.4,0,0.187,0.122,1.119,0.935,0.61,0.098,0.0,4,13,16,17,17
7,7,3,1,STANDARD,4,1,3,1,2,1,0,6.8,4.0,0.729,0.492,2.206,3.645,2.46,3.343,3.0,2,3,7,8,14
7,7,4,2,STANDARD,1,0,2,1,4,2,1,7.2,1.75,0.54,0.493,2.083,2.7,2.465,2.23,3.0,1,6,8,10,11
7,8,1,1,STANDARD,0,1,1,0,4,0,1,15.0,0,0.177,0.114,1.0,0.885,0.57,0.098,0.0,4,14,14,19,24
7,8,2,2,STANDARD,3,0,2,1,3,2,0,8.4,1.75,0.525,0.429,1.786,2.625,2.145,2.23,3.0,2,5,8,10,17
7,8,3,1,STANDARD,0,1,1,0,2,0,0,14.4,1,0.348,0.148,1.042,1.74,0.74,0.098,1.0,3,11,17,19,22
7,8,4,2,STANDARD,2,0,2,1,3,1,0,8.8,1.75,0.515,0.405,1.705,2.575,2.025,2.23,2.0,1,6,8,13,16
7,9,1,1,STANDARD,1,1,2,0,3,1,0,10.4,0.75,0.428,0.307,1.442,2.14,1.535,1.315,2.0,3,6,8,16,19
7,9,2,2,STANDARD,0,0,1,0,3,1,1,14.2,0.75,0.273,0.196,1.056,1.365,0.98,0.591,1.0,5,8,17,19,22
7,9,3,1,STANDARD,1,1,0,0,3,1,0,15.4,0.75,0.154,0.127,0.974,0.77,0.635,0.591,0.0,10,11,13,21,22
7,9,4,2,STANDARD,3,0,3,1,3,0,0,10.6,2.25,0.535,0.377,1.415,2.675,1.885,2.849,2.0,1,4,7,17,24
7,10,1,1,STANDARD,1,1,1,0,3,2,0,13.0,0.75,0.32,0.27,1.154,1.6,1.35,1.153,1.0,6,8,10,19,22
7,10,2,2,STANDARD,0,0,0,0,2,0,0,15.6,1,0.098,0.04,0.962,0.49,0.2,0.098,0.0,11,14,17,17,19
7,10,3,1,STANDARD,2,1,2,1,4,0,1,11.2,1,0.378,0.273,1.339,1.89,1.365,1.736,1.0,2,5,11,14,24
7,10,4,2,STANDARD,2,0,2,0,3,1,0,10.6,0.75,0.417,0.295,1.415,2.085,1.475,1.315,1.0,4,7,8,13,21
7,11,1,1,STANDARD,1,1,1,0,4,0,0,15.6,0,0.143,0.094,0.962,0.715,0.47,0.098,0.0,7,14,14,19,24
7,11,2,2,STANDARD,0,0,0,0,2,0,0,17.2,1,0.074,0.033,0.872,0.37,0.165,0.098,0.0,11,17,17,19,22
7,11,3,1,STANDARD,2,1,1,1,3,1,0,10.0,1.75,0.415,0.303,1.5,2.075,1.515,1.506,1.0,2,8,11,13,16
7,11,4,2,STANDARD,2,0,2,0,3,1,1,12.4,0.75,0.376,0.279,1.21,1.88,1.395,1.315,1.0,4,5,10,21,22
7,12,1,1,STANDARD,1,1,2,1,3,0,1,12.8,1,0.413,0.303,1.172,2.065,1.515,1.736,2.0,1,4,16,21,22
7,12,2,2,STANDARD,1,0,1,1,4,0,0,13.6,1,0.253,0.189,1.103,1.265,0.945,0.519,1.0,2,11,14,17,24
7,12,3,1,STANDARD,2,1,2,0,4,1,0,10.4,0.75,0.357,0.289,1.442,1.785,1.445,1.315,1.0,3,6,10,14,19
7,12,4,2,STANDARD,1,0,0,0,3,0,0,16.4,0,0.098,0.047,0.915,0.49,0.235,0.098,0.0,11,13,17,19,22
8,1,1,1,STANDARD,1,0,1,0,4,1,0,12.6,0.75,0.27,0.222,1.19,1.35,1.11,0.591,1.0,4,8,13,16,22
8,1,2,2,STANDARD,1,1,1,0,3,0,1,15.6,0,0.186,0.092,0.962,0.93,0.46,0.098,0.0,6,14,17,19,22
8,1,3,1,STANDARD,0,0,1,0,4,1,0,10.6,0.75,0.289,0.218,1.415,1.445,1.09,0.591,0.0,7,10,11,11,14
8,1,4,2,STANDARD,3,1,3,1,3,1,0,6.8,3.0,0.685,0.511,2.206,3.425,2.555,3.343,4.0,1,3,5,8,17
8,2,1,1,STANDARD,0,0,2,0,3,2,0,8.8,0.75,0.492,0.384,1.705,2.46,1.92,1.877,2.0,4,7,8,8,17
8,2,2,2,STANDARD,0,1,0,0,3,0,0,18.6,0,0.037,0.014,0.806,0.185,0.07,0.098,0.0,14,17,19,21,22
8,2,3,1,STANDARD,1,0,1,1,3,0,1,11.2,1,0.385,0.26,1.339,1.925,1.3,0.519,1.0,1,11,11,14,19
8,2,4,2,STANDARD,4,1,3,1,2,1,0,9.4,4.0,0.647,0.42,1.596,3.235,2.1,3.343,3.0,2,5,6,10,24
8,3,1,1,STANDARD,4,0,2,1,3,2,0,8.0,1.75,0.55,0.471,1.875,2.75,2.355,2.23,3.0,1,7,8,10,14
8,3,2,2,STANDARD,0,1,0,0,2,0,0,16.6,1,0.076,0.034,0.904,0.38,0.17,0.098,0.0,11,17,17,19,19
8,3,3,1,STANDARD,1,0,2,0,3,0,0,10.0,0,0.412,0.262,1.5,2.06,1.31,1.315,1.0,3,4,13,14,16
8,3,4,2,STANDARD,0,1,1,0,4,0,1,18.8,0,0.112,0.092,0.798,0.56,0.46,0.098,0.0,5,21,22,22,24
8,4,1,1,STANDARD,2,0,1,0,4,1,1,12.0,0.75,0.256,0.205,1.25,1.28,1.025,0.591,0.0,5,8,14,16,17
8,4,2,2,STANDARD,2,1,2,1,3,0,0,12.4,1,0.413,0.314,1.21,2.065,1.57,1.736,2.0,2,3,14,21,22
8,4,3,1,STANDARD,1,0,1,0,3,0,0,12.8,0,0.269,0.135,1.172,1.345,0.675,0.098,0.0,6,11,11,17,19
8,4,4,2,STANDARD,0,1,0,0,2,1,0,17.2,1.75,0.136,0.125,0.872,0.68,0.625,0.591,0.0,8,13,19,22,24
8,5,1,1,STANDARD,1,0,1,1,4,0,0,16.2,1,0.179,0.159,0.926,0.895,0.795,0.519,1.0,2,17,19,21,22
8,5,2,2,STANDARD,3,1,2,0,4,2,1,9.8,0.75,0.458,0.403,1.531,2.29,2.015,1.877,2.0,4,5,8,8,24
8,5,3,1,STANDARD,1,0,2,0,3,0,0,11.6,0,0.316,0.177,1.293,1.58,0.885,1.315,1.0,6,7,14,14,17
8,5,4,2,STANDARD,0,1,0,0,2,1,0,16.0,1.75,0.115,0.106,0.938,0.575,0.53,0.591,0.0,10,13,16,19,22
8,6,1,1,STANDARD,1,0,2,0,4,1,0,11.0,0.75,0.367,0.301,1.364,1.835,1.505,1.315,1.0,4,5,8,17,21
8,6,2,2,STANDARD,3,1,2,1,2,1,0,9.6,2.75,0.635,0.429,1.562,3.175,2.145,2.23,3.0,1,3,8,14,22
8,6,3,1,STANDARD,1,0,2,1,4,1,1,10.4,1.75,0.397,0.338,1.442,1.985,1.69,2.23,2.0,2,7,10,11,22
8,6,4,2,STANDARD,0,1,1,0,3,0,0,14.8,0,0.231,0.116,1.014,1.155,0.58,0.098,0.0,6,11,14,19,24
8,7,1,1,STANDARD,1,0,1,1,4,1,0,12.2,1.75,0.324,0.285,1.23,1.62,1.425,1.506,1.0,2,8,11,19,21
8,7,2,2,STANDARD,1,1,0,0,3,1,0,16.2,0.75,0.145,0.118,0.926,0.725,0.59,0.591,0.0,10,11,14,22,24
8,7,3,1,STANDARD,1,0,2,0,4,1,0,9.2,0.75,0.388,0.301,1.63,1.94,1.505,1.315,1.0,5,6,8,13,14
8,7,4,2,STANDARD,2,1,2,1,4,0,1,11.2,1,0.395,0.325,1.339,1.975,1.625,1.736,2.0,1,3,16,17,19
8,8,1,1,STANDARD,2,0,2,1,3,0,1,12.0,1,0.383,0.254,1.25,1.915,1.27,1.736,1.0,2,7,13,14,24
8,8,2,2,STANDARD,1,1,1,0,3,0,0,15.2,0,0.191,0.093,0.987,0.955,0.465,0.098,0.0,6,14,17,17,22
8,8,3,1,STANDARD,1,0,1,0,3,0,0,14.2,0,0.245,0.129,1.056,1.225,0.645,0.098,0.0,4,11,16,19,21
8,8,4,2,STANDARD,1,1,1,0,4,3,0,10.6,0.75,0.378,0.379,1.415,1.89,1.895,1.153,2.0,5,8,8,10,22
8,9,1,1,STANDARD,1,0,1,1,3,0,0,15.4,1,0.287,0.214,0.974,1.435,1.07,0.519,1.0,1,14,16,22,24
8,9,2,2,STANDARD,1,1,2,0,3,1,1,10.8,0.75,0.413,0.302,1.389,2.065,1.51,1.315,1.0,3,7,8,17,19
8,9,3,1,STANDARD,3,0,1,0,3,2,0,9.6,0.75,0.406,0.307,1.562,2.03,1.535,1.153,1.0,5,8,10,11,14
8,9,4,2,STANDARD,0,1,0,0,3,0,0,18.4,0,0.045,0.023,0.815,0.225,0.115,0.098,0.0,13,17,19,21,22
8,10,1,1,STANDARD,2,0,2,0,3,1,0,10.0,0.75,0.44,0.31,1.5,2.2,1.55,1.315,2.0,3,6,8,14,19
8,10,2,2,STANDARD,0,1,1,0,4,0,0,13.8,0,0.235,0.151,1.087,1.175,0.755,0.098,0.0,4,11,11,19,24
8,10,3,1,STANDARD,1,0,1,1,3,0,1,12.4,1,0.295,0.183,1.21,1.475,0.915,0.519,1.0,2,13,14,16,17
8,10,4,2,STANDARD,2,1,1,0,3,2,0,13.6,0.75,0.309,0.266,1.103,1.545,1.33,1.153,1.0,7,8,10,21,22
8,11,1,1,STANDARD,1,0,1,1,3,2,0,11.8,1.75,0.42,0.363,1.271,2.1,1.815,1.506,2.0,2,8,8,19,22
8,11,2,2,STANDARD,0,1,0,0,3,0,0,17.0,0,0.062,0.027,0.882,0.31,0.135,0.098,0.0,13,16,17,17,22
8,11,3,1,STANDARD,2,0,3,0,3,0,0,9.6,1.25,0.537,0.341,1.562,2.685,1.705,2.427,2.0,3,4,6,11,24
8,11,4,2,STANDARD,2,1,2,1,4,1,1,8.8,1.75,0.449,0.384,1.705,2.245,1.92,2.23,2.0,1,5,10,14,14
8,12,1,1,STANDARD,1,0,1,1,3,0,1,11.8,1,0.355,0.241,1.271,1.775,1.205,0.519,1.0,1,11,14,14,19
8,12,2,2,STANDARD,2,1,3,0,2,0,0,10.4,2.25,0.57,0.308,1.442,2.85,1.54,2.427,2.0,4,5,6,13,24
8,12,3,1,STANDARD,0,0,1,0,3,0,0,15.4,0,0.208,0.108,0.974,1.04,0.54,0.098,0.0,7,11,16,21,22
8,12,4,2,STANDARD,2,1,0,0,3,3,0,12.4,0.75,0.278,0.296,1.21,1.39,1.48,1.153,1.0,8,8,10,17,19
9,1,1,1,STANDARD,3,0,2,1,3,0,0,12.6,1,0.354,0.239,1.19,1.77,1.195,1.736,1.0,2,7,14,19,21
9,1,2,2,STANDARD,0,1,0,0,3,2,1,14.2,0.75,0.221,0.216,1.056,1.105,1.08,1.153,1.0,8,8,16,17,22
9,1,3,1,STANDARD,1,0,2,0,2,0,0,10.8,1,0.466,0.211,1.389,2.33,1.055,1.315,1.0,4,6,11,14,19
9,1,4,2,STANDARD,1,1,2,0,3,1,0,9.6,0.75,0.434,0.306,1.562,2.17,1.53,1.315,2.0,3,5,10,13,17
9,2,1,1,STANDARD,2,0,3,1,3,0,0,10.6,2.25,0.477,0.324,1.415,2.385,1.62,2.849,2.0,2,6,7,16,22
9,2,2,2,STANDARD,1,1,1,1,3,0,0,12.8,1,0.337,0.237,1.172,1.685,1.185,0.519,1.0,1,11,14,17,21
9,2,3,1,STANDARD,1,0,1,0,3,0,1,11.6,0,0.312,0.169,1.293,1.56,0.845,0.098,1.0,3,11,13,14,17
9,2,4,2,STANDARD,1,1,0,0,2,2,0,16.6,1.75,0.17,0.191,0.904,0.85,0.955,1.153,1.0,8,10,19,22,24
9,3,1,1,STANDARD,0,0,0,0,2,0,0,16.6,1,0.09,0.038,0.904,0.45,0.19,0.098,0.0,11,14,17,19,22
9,3,2,2,STANDARD,4,1,3,1,3,1,0,7.8,3.0,0.582,0.415,1.923,2.91,2.075,3.343,3.0,2,4,6,10,17
9,3,3,1,STANDARD,1,0,1,0,3,0,0,13.6,0,0.24,0.124,1.103,1.2,0.62,0.098,0.0,7,11,13,16,21
9,3,4,2,STANDARD,0,1,1,0,4,0,1,16.4,0,0.171,0.128,0.915,0.855,0.64,0.098,0.0,3,14,19,22,24
9,4,1,1,STANDARD,2,0,2,1,2,1,1,9.0,2.75,0.578,0.361,1.667,2.89,1.805,2.23,2.0,2,7,8,11,17
9,4,2,2,STANDARD,0,1,1,0,4,1,0,14.0,0.75,0.232,0.197,1.071,1.16,0.985,0.591,0.0,5,10,11,22,22
9,4,3,1,STANDARD,1,0,2,1,2,0,0,11.0,2,0.526,0.308,1.364,2.63,1.54,1.736,2.0,1,4,14,17,19
9,4,4,2,STANDARD,2,1,2,0,2,0,0,11.8,1,0.449,0.219,1.271,2.245,1.095,1.315,1.0,3,6,13,16,21
9,5,1,1,STANDARD,0,0,2,0,3,0,0,10.2,0,0.372,0.203,1.471,1.86,1.015,1.315,1.0,5,7,11,14,14
9,5,2,2,STANDARD,2,1,1,0,3,2,1,11.2,0.75,0.392,0.322,1.339,1.96,1.61,1.153,1.0,3,8,10,13,22
9,5,3,1,STANDARD,2,0,2,0,3,0,0,14.0,0,0.301,0.181,1.071,1.505,0.905,1.315,1.0,4,6,19,19,22
9,5,4,2,STANDARD,1,1,1,1,4,0,0,16.0,1,0.217,0.208,0.938,1.085,1.04,0.519,1.0,1,17,17,21,24
9,6,1,1,STANDARD,1,0,3,0,2,0,0,11.4,2.25,0.589,0.354,1.316,2.945,1.77,2.427,2.0,3,4,5,21,24
9,6,2,2,STANDARD,0,1,1,0,4,0,0,15.0,0,0.134,0.091,1.0,0.67,0.455,0.098,0.0,7,14,16,19,19
9,6,3,1,STANDARD,1,0,0,0,2,0,1,16.6,1,0.116,0.055,0.904,0.58,0.275,0.098,0.0,11,11,17,22,22
9,6,4,2,STANDARD,3,1,2,2,4,2,0,7.6,1.75,0.575,0.59,1.974,2.875,2.95,2.23,3.0,1,2,8,10,17
9,7,1,1,STANDARD,3,0,3,2,3,0,0,7.8,2.25,0.631,0.499,1.923,3.155,2.495,2.849,3.0,1,2,6,13,17
9,7,2,2,STANDARD,2,1,0,0,3,1,0,13.6,0.75,0.166,0.122,1.103,0.83,0.61,0.591,0.0,10,11,14,16,17
9,7,3,1,STANDARD,0,0,2,0,3,1,0,12.0,0.75,0.387,0.28,1.25,1.935,1.4,1.315,1.0,4,7,8,19,22
9,7,4,2,STANDARD,0,1,1,0,3,0,1,17.8,0,0.197,0.123,0.843,0.985,0.615,0.098,0.0,3,19,21,22,24
9,8,1,1,STANDARD,0,0,1,0,3,0,1,15.8,0,0.192,0.098,0.949,0.96,0.49,0.098,0.0,5,14,19,19,22
9,8,2,2,STANDARD,2,1,2,0,3,0,0,10.4,0,0.381,0.212,1.442,1.905,1.06,1.315,1.0,4,6,11,14,17
9,8,3,1,STANDARD,1,0,1,1,2,1,0,14.0,2.75,0.407,0.255,1.071,2.035,1.275,1.506,1.0,2,10,13,21,24
9,8,4,2,STANDARD,2,1,2,0,3,0,0,12.0,0,0.364,0.222,1.25,1.82,1.11,1.315,1.0,3,7,11,17,22
9,9,1,1,STANDARD,0,0,2,0,3,0,0,10.2,0,0.45,0.286,1.471,2.25,1.43,1.315,2.0,3,4,11,11,22
9,9,2,2,STANDARD,3,1,3,2,3,0,1,10.4,2.25,0.591,0.482,1.442,2.955,2.41,2.849,3.0,1,2,6,21,22
9,9,3,1,STANDARD,0,0,0,0,2,0,0,18.0,1,0.048,0.017,0.833,0.24,0.085,0.098,0.0,14,16,17,19,24
9,9,4,2,STANDARD,2,1,1,0,3,2,0,10.0,0.75,0.385,0.298,1.5,1.925,1.49,1.153,1.0,5,8,10,13,14
9,10,1,1,STANDARD,0,0,1,0,3,1,0,13.4,0.75,0.265,0.182,1.119,1.325,0.91,0.591,0.0,5,10,14,16,22
9,10,2,2,STANDARD,1,1,2,1,3,0,0,10.6,1,0.456,0.323,1.415,2.28,1.615,1.736,2.0,1,6,11,13,22
9,10,3,1,STANDARD,2,0,1,0,4,1,1,13.4,0.75,0.242,0.207,1.119,1.21,1.035,0.591,1.0,4,8,17,17,21
9,10,4,2,STANDARD,2,1,1,0,3,1,0,11.0,0.75,0.374,0.255,1.364,1.87,1.275,0.591,1.0,3,8,11,14,19
9,11,1,1,STANDARD,1,0,2,1,3,0,0,9.8,1,0.452,0.315,1.531,2.26,1.575,1.736,2.0,1,5,13,14,16
9,11,2,2,STANDARD,2,1,1,1,4,2,0,11.2,1.75,0.358,0.348,1.339,1.79,1.74,1.506,1.0,2,8,10,14,22
9,11,3,1,STANDARD,0,0,0,0,3,0,0,15.8,0,0.119,0.057,0.949,0.595,0.285,0.098,0.0,11,11,17,19,21
9,11,4,2,STANDARD,2,1,1,0,4,1,1,14.8,0.75,0.251,0.226,1.014,1.255,1.13,0.591,1.0,3,8,17,22,24
10,1,1,1,STANDARD,1,0,1,0,3,0,0,12.2,0,0.292,0.156,1.23,1.46,0.78,0.098,0.0,3,11,14,16,17
10,1,2,2,STANDARD,3,1,2,1,3,1,1,11.8,1.75,0.437,0.335,1.271,2.185,1.675,2.23,2.0,2,4,10,19,24
10,1,3,1,STANDARD,1,0,1,0,3,1,0,13.0,0.75,0.302,0.211,1.154,1.51,1.055,0.591,1.0,5,8,13,17,22
10,1,4,2,STANDARD,0,1,1,0,4,0,0,14.8,0,0.179,0.115,1.014,0.895,0.575,0.098,0.0,6,11,14,21,22
10,2,1,1,STANDARD,1,0,1,0,3,1,0,12.2,0.75,0.301,0.206,1.23,1.505,1.03,0.591,1.0,7,8,13,14,19
10,2,2,2,STANDARD,0,1,0,0,3,1,0,17.8,0.75,0.079,0.09,0.843,0.395,0.45,0.591,0.0,10,17,19,21,22
10,2,3,1,STANDARD,2,0,2,1,4,0,1,11.0,1,0.395,0.283,1.364,1.975,1.415,1.736,1.0,2,4,11,14,24
10,2,4,2,STANDARD,2,1,2,0,2,1,0,9.4,1.75,0.533,0.306,1.596,2.665,1.53,1.315,2.0,5,6,8,11,17
10,3,1,1,STANDARD,0,0,1,0,4,0,0,13.8,0,0.187,0.117,1.087,0.935,0.585,0.098,0.0,6,11,14,17,21
10,3,2,2,STANDARD,1,1,1,1,4,0,0,11.6,1,0.313,0.251,1.293,1.565,1.255,0.519,1.0,1,11,13,14,19
10,3,3,1,STANDARD,2,0,2,0,3,1,0,11.0,0.75,0.384,0.282,1.364,1.92,1.41,1.315,1.0,3,7,10,16,19
10,3,4,2,STANDARD,2,1,1,0,4,2,1,13.2,0.75,0.325,0.307,1.136,1.625,1.535,1.153,1.0,4,8,8,22,24
10,4,1,1,STANDARD,0,0,1,1,4,1,1,11.8,1.75,0.324,0.281,1.271,1.62,1.405,1.506,1.0,2,8,13,14,22
10,4,2,2,STANDARD,0,1,0,0,3,0,0,15.8,0,0.128,0.059,0.949,0.64,0.295,0.098,0.0,11,11,16,17,24
10,4,3,1,STANDARD,2,0,1,0,4,2,0,10.4,0.75,0.343,0.314,1.442,1.715,1.57,1.153,1.0,3,8,10,14,17
10,4,4,2,STANDARD,3,1,3,1,3,0,0,10.6,2.25,0.515,0.366,1.415,2.575,1.83,2.849,2.0,1,5,7,19,21
10,5,1,1,STANDARD,0,0,1,0,3,0,0,17.2,0,0.206,0.125,0.872,1.03,0.625,0.098,0.0,3,16,21,22,24
10,5,2,2,STANDARD,5,1,4,1,2,0,1,5.8,3.25,0.838,0.547,2.586,4.19,2.735,2.849,4.0,1,4,5,6,13
10,5,3,1,STANDARD,0,0,0,0,2,2,0,12.8,1.75,0.241,0.221,1.172,1.205,1.105,1.153,1.0,8,8,14,17,17
10,5,4,2,STANDARD,0,1,1,1,3,0,0,13.0,1,0.301,0.188,1.154,1.505,0.94,0.519,1.0,2,11,14,19,19
10,6,1,1,STANDARD,1,0,1,0,4,2,0,12.6,0.75,0.295,0.286,1.19,1.475,1.43,1.153,1.0,4,8,10,19,22
10,6,2,2,STANDARD,2,1,1,1,3,1,0,11.2,1.75,0.402,0.32,1.339,2.01,1.6,1.506,1.0,1,8,14,14,19
10,6,3,1,STANDARD,1,0,2,0,3,0,1,12.8,0,0.343,0.214,1.172,1.715,1.07,1.315,1.0,3,7,13,17,24
10,6,4,2,STANDARD,1,1,2,1,4,0,0,9.2,1,0.407,0.288,1.63,2.035,1.44,1.736,1.0,2,6,11,11,16
10,7,1,1,STANDARD,0,0,1,0,4,1,0,13.0,0.75,0.238,0.204,1.154,1.19,1.02,0.591,0.0,6,8,13,19,19
10,7,2,2,STANDARD,1,1,2,1,3,0,0,11.4,1,0.405,0.262,1.316,2.025,1.31,1.736,1.0,2,4,14,16,21
10,7,3,1,STANDARD,1,0,1,0,3,1,0,12.2,0.75,0.355,0.25,1.23,1.775,1.25,0.591,1.0,3,8,11,17,22
10,7,4,2,STANDARD,3,1,3,1,3,1,1,8.0,3.0,0.586,0.449,1.875,2.93,2.245,3.343,3.0,1,5,7,10,17
10,8,1,1,STANDARD,2,0,2,0,2,1,1,11.0,1.75,0.495,0.286,1.364,2.475,1.43,1.315,2.0,5,6,8,14,22
10,8,2,2,STANDARD,0,1,0,0,2,1,0,15.6,1.75,0.127,0.109,0.962,0.635,0.545,0.591,0.0,10,13,14,19,22
10,8,3,1,STANDARD,2,0,2,0,3,0,0,14.2,0,0.295,0.179,1.056,1.475,0.895,1.315,1.0,4,7,17,19,24
10,8,4,2,STANDARD,1,1,1,1,4,0,0,12.2,1,0.287,0.209,1.23,1.435,1.045,0.519,1.0,2,11,11,16,21
10,9,1,1,STANDARD,1,0,1,0,3,1,0,12.2,0.75,0.315,0.214,1.23,1.575,1.07,0.591,1.0,4,8,14,16,19
10,9,2,2,STANDARD,2,1,1,0,3,2,1,12.0,0.75,0.34,0.281,1.25,1.7,1.405,1.153,1.0,7,8,10,13,22
10,9,3,1,STANDARD,0,0,2,0,4,0,0,13.0,0,0.288,0.202,1.154,1.44,1.01,1.315,1.0,5,6,11,19,24
10,9,4,2,STANDARD,2,1,2,1,3,0,0,12.2,1,0.405,0.311,1.23,2.025,1.555,1.736,2.0,2,3,17,17,22
11,1,1,1,STANDARD,1,1,2,0,2,1,0,11.4,1.75,0.465,0.265,1.316,2.325,1.325,1.315,1.0,4,6,10,16,21
11,1,2,2,STANDARD,3,0,2,2,3,0,1,9.6,1,0.52,0.431,1.562,2.6,2.155,1.736,2.0,1,2,11,17,17
11,1,3,1,STANDARD,1,1,2,0,3,0,0,11.4,0,0.383,0.228,1.316,1.915,1.14,1.315,1.0,3,5,13,14,22
